Timestamp,Email address,Name:,ID code:,Grade:,Module 1: First choice,Module 1: Second choice,Module 1: Third choice,Module 1: Fourth choice,Module 2: First choice,Module 2: Second choice,Module 2: Third choice,Module 2: Fourth choice,Module 3: First choice,Module 3: Second choice,Module 3: Third choice,Module 3: Fourth choice
07/03/2023 14:20:45,daniel@gmail.com,Daniel Richardson,539464170,12,Group A (Gr. 12),Group D,Group B,Group C,Group E,Group E,Group C,Group A (Gr. 12),Group F,Group B,Group E,Group C
07/03/2023 14:20:45,antoinette@gmail.com,Antoinette Hernandez,703677634,12,Group D,Group B,Group F,Group C,Group B,Group B,Group A (Gr. 12),Group E,Group B,Group E,Group A (Gr. 12),Group C
07/03/2023 14:20:45,lynne@gmail.com,Lynne Sprague,245387058,12,Group B,Group D,Group F,Group E,Group F,Group F,Group B,Group D,Group C,Group F,Group E,Group A (Gr. 12)
07/03/2023 14:20:45,robert@gmail.com,Robert Lala,477850014,12,Group C,Group A (Gr. 12),Group D,Group B,Group A (Gr. 12),Group A (Gr. 12),Group F,Group B,Group D,Group C,Group A (Gr. 12),Group E
07/03/2023 14:20:45,christopher@gmail.com,Christopher Foster,242795303,12,Group C,Group B,Group E,Group D,Group C,Group C,Group A (Gr. 12),Group D,Group A (Gr. 12),Group E,Group D,Group C
07/03/2023 14:20:45,kimberly@gmail.com,Kimberly Sibley,243632746,12,Group C,Group E,Group F,Group D,Group D,Group D,Group E,Group A (Gr. 12),Group D,Group C,Group B,Group F
07/03/2023 14:20:45,james@gmail.com,James Fullmer,640928133,12,Group E,Group D,Group A (Gr. 12),Group B,Group F,Group F,Group C,Group E,Group E,Group B,Group C,Group A (Gr. 12)
07/03/2023 14:20:45,barry@gmail.com,Barry Malone,872954964,12,Group C,Group D,Group F,Group E,Group E,Group E,Group D,Group C,Group C,Group A (Gr. 12),Group F,Group D
07/03/2023 14:20:45,cyril@gmail.com,Cyril Cobb,234664210,12,Group C,Group D,Group E,Group B,Group A (Gr. 12),Group A (Gr. 12),Group D,Group B,Group E,Group D,Group A (Gr. 12),Group F
07/03/2023 14:20:45,janet@gmail.com,Janet Smith,822836372,12,Group C,Group D,Group E,Group F,Group B,Group B,Group D,Group E,Group F,Group E,Group C,Group B
07/03/2023 14:20:45,jean@gmail.com,Jean Schrock,505162471,12,Group F,Group B,Group D,Group C,Group B,Group B,Group D,Group E,Group E,Group F,Group B,Group D
07/03/2023 14:20:45,sandra@gmail.com,Sandra Lindstrom,477710071,12,Group C,Group F,Group D,Group B,Group C,Group C,Group A (Gr. 12),Group F,Group F,Group E,Group B,Group A (Gr. 12)
07/03/2023 14:20:45,willie@gmail.com,Willie Ahrens,635241590,12,Group D,Group E,Group A (Gr. 12),Group B,Group A (Gr. 12),Group A (Gr. 12),Group C,Group E,Group F,Group B,Group A (Gr. 12),Group C
07/03/2023 14:20:45,michael@gmail.com,Michael Olinger,283251216,12,Group F,Group B,Group D,Group A (Gr. 12),Group F,Group F,Group C,Group B,Group D,Group C,Group E,Group A (Gr. 12)
07/03/2023 14:20:45,ashley@gmail.com,Ashley Blackmon,843102646,12,Group F,Group D,Group C,Group A (Gr. 12),Group B,Group B,Group F,Group A (Gr. 12),Group D,Group E,Group A (Gr. 12),Group C
07/03/2023 14:20:45,lewis@gmail.com,Lewis Bartlett,914184910,12,Group A (Gr. 12),Group B,Group D,Group E,Group E,Group E,Group A (Gr. 12),Group C,Group E,Group A (Gr. 12),Group F,Group B
07/03/2023 14:20:45,jacqueline@gmail.com,Jacqueline Moore,929642694,12,Group B,Group F,Group E,Group C,Group E,Group E,Group D,Group F,Group F,Group A (Gr. 12),Group C,Group B
07/03/2023 14:20:45,daniel@gmail.com,Daniel Oconnor,541154089,12,Group C,Group E,Group B,Group A (Gr. 12),Group D,Group D,Group C,Group F,Group C,Group D,Group A (Gr. 12),Group B
07/03/2023 14:20:45,charles@gmail.com,Charles Tribble,100996505,12,Group B,Group F,Group A (Gr. 12),Group E,Group E,Group E,Group A (Gr. 12),Group C,Group C,Group E,Group F,Group D
07/03/2023 14:20:45,thomas@gmail.com,Thomas Ruscio,989248547,12,Group A (Gr. 12),Group D,Group E,Group B,Group C,Group C,Group A (Gr. 12),Group D,Group B,Group F,Group A (Gr. 12),Group C
07/03/2023 14:20:45,celia@gmail.com,Celia Royal,876160802,12,Group E,Group A (Gr. 12),Group D,Group C,Group D,Group D,Group C,Group E,Group D,Group F,Group A (Gr. 12),Group B
07/03/2023 14:20:45,ayana@gmail.com,Ayana Anderson,951582334,12,Group B,Group D,Group F,Group A (Gr. 12),Group F,Group F,Group B,Group A (Gr. 12),Group C,Group D,Group E,Group B
07/03/2023 14:20:45,henry@gmail.com,Henry Lawson,574076572,12,Group C,Group A (Gr. 12),Group D,Group E,Group E,Group E,Group B,Group A (Gr. 12),Group C,Group F,Group B,Group D
07/03/2023 14:20:45,ronald@gmail.com,Ronald Perez,378824837,12,Group C,Group A (Gr. 12),Group D,Group B,Group C,Group C,Group B,Group F,Group C,Group F,Group B,Group E
07/03/2023 14:20:45,jonathan@gmail.com,Jonathan Roberts,259972598,12,Group C,Group A (Gr. 12),Group E,Group B,Group A (Gr. 12),Group A (Gr. 12),Group B,Group C,Group F,Group D,Group C,Group A (Gr. 12)
07/03/2023 14:20:45,john@gmail.com,John Haverland,458494139,12,Group D,Group C,Group E,Group A (Gr. 12),Group C,Group C,Group F,Group E,Group E,Group B,Group F,Group A (Gr. 12)
07/03/2023 14:20:45,virgil@gmail.com,Virgil Morgan,716794936,12,Group B,Group D,Group A (Gr. 12),Group E,Group A (Gr. 12),Group A (Gr. 12),Group D,Group B,Group C,Group D,Group E,Group A (Gr. 12)
07/03/2023 14:20:45,charles@gmail.com,Charles Nasers,546529076,12,Group C,Group D,Group B,Group E,Group F,Group F,Group B,Group C,Group A (Gr. 12),Group B,Group E,Group C
07/03/2023 14:20:45,justin@gmail.com,Justin Grubbs,668660498,12,Group E,Group A (Gr. 12),Group C,Group D,Group E,Group E,Group D,Group C,Group A (Gr. 12),Group C,Group D,Group E
07/03/2023 14:20:45,john@gmail.com,John Engles,168884634,12,Group D,Group C,Group E,Group F,Group D,Group D,Group E,Group B,Group B,Group E,Group A (Gr. 12),Group F
07/03/2023 14:20:45,megan@gmail.com,Megan Owens,296722282,12,Group D,Group C,Group F,Group B,Group A (Gr. 12),Group A (Gr. 12),Group D,Group B,Group C,Group D,Group E,Group F
07/03/2023 14:20:45,debbie@gmail.com,Debbie Podmore,769604211,12,Group B,Group F,Group D,Group E,Group D,Group D,Group B,Group A (Gr. 12),Group F,Group E,Group C,Group B
07/03/2023 14:20:45,johanna@gmail.com,Johanna Mejia,226882237,12,Group E,Group B,Group F,Group A (Gr. 12),Group A (Gr. 12),Group A (Gr. 12),Group F,Group B,Group F,Group A (Gr. 12),Group C,Group D
07/03/2023 14:20:45,judy@gmail.com,Judy Williams,889020705,12,Group F,Group A (Gr. 12),Group E,Group C,Group B,Group B,Group D,Group A (Gr. 12),Group A (Gr. 12),Group E,Group C,Group F
07/03/2023 14:20:45,stephen@gmail.com,Stephen Olson,880760479,12,Group E,Group A (Gr. 12),Group D,Group B,Group E,Group E,Group A (Gr. 12),Group C,Group A (Gr. 12),Group C,Group F,Group E
07/03/2023 14:20:45,james@gmail.com,James Joy,311275099,12,Group C,Group B,Group E,Group A (Gr. 12),Group B,Group B,Group A (Gr. 12),Group C,Group E,Group F,Group B,Group A (Gr. 12)
07/03/2023 14:20:45,chad@gmail.com,Chad Estabrook,962709030,12,Group F,Group C,Group D,Group E,Group B,Group B,Group F,Group C,Group C,Group F,Group B,Group D
07/03/2023 14:20:45,vicki@gmail.com,Vicki Steen,180511096,12,Group C,Group F,Group D,Group B,Group A (Gr. 12),Group A (Gr. 12),Group E,Group D,Group D,Group C,Group B,Group A (Gr. 12)
07/03/2023 14:20:45,lorri@gmail.com,Lorri Montgomery,342855177,12,Group D,Group A (Gr. 12),Group F,Group B,Group C,Group C,Group D,Group F,Group A (Gr. 12),Group F,Group B,Group E
07/03/2023 14:20:45,loan@gmail.com,Loan Robinson,768766168,12,Group C,Group A (Gr. 12),Group E,Group D,Group B,Group B,Group C,Group A (Gr. 12),Group A (Gr. 12),Group E,Group F,Group D
07/03/2023 14:20:45,kathlene@gmail.com,Kathlene Landon,576040437,12,Group E,Group B,Group D,Group A (Gr. 12),Group D,Group D,Group C,Group A (Gr. 12),Group E,Group F,Group D,Group C
07/03/2023 14:20:45,lois@gmail.com,Lois Hatton,886334615,12,Group C,Group D,Group F,Group B,Group C,Group C,Group A (Gr. 12),Group E,Group B,Group F,Group D,Group E
07/03/2023 14:20:45,katie@gmail.com,Katie Gilbert,747436167,12,Group A (Gr. 12),Group C,Group B,Group E,Group F,Group F,Group D,Group B,Group E,Group C,Group B,Group F
07/03/2023 14:20:45,katherine@gmail.com,Katherine Pacheco,441372718,12,Group D,Group B,Group E,Group A (Gr. 12),Group A (Gr. 12),Group A (Gr. 12),Group E,Group C,Group F,Group D,Group B,Group E
07/03/2023 14:20:45,sarah@gmail.com,Sarah Bulmer,756836501,12,Group D,Group C,Group E,Group B,Group A (Gr. 12),Group A (Gr. 12),Group C,Group D,Group B,Group A (Gr. 12),Group F,Group D
07/03/2023 14:20:45,sandi@gmail.com,Sandi Jin,674903183,12,Group A (Gr. 12),Group B,Group E,Group F,Group D,Group D,Group A (Gr. 12),Group B,Group E,Group B,Group A (Gr. 12),Group F
07/03/2023 14:20:45,shirley@gmail.com,Shirley Ohara,433012920,12,Group C,Group E,Group B,Group D,Group E,Group E,Group A (Gr. 12),Group C,Group F,Group E,Group D,Group C
07/03/2023 14:20:45,maria@gmail.com,Maria Schnell,203758529,12,Group E,Group F,Group B,Group C,Group C,Group C,Group E,Group D,Group E,Group C,Group F,Group D
07/03/2023 14:20:45,herbert@gmail.com,Herbert Akins,977672582,12,Group B,Group C,Group F,Group E,Group E,Group E,Group D,Group A (Gr. 12),Group A (Gr. 12),Group F,Group D,Group E
07/03/2023 14:20:45,lola@gmail.com,Lola Smith,272324388,12,Group C,Group A (Gr. 12),Group B,Group D,Group D,Group D,Group A (Gr. 12),Group C,Group F,Group E,Group B,Group D
07/03/2023 14:20:45,alfred@gmail.com,Alfred Morin,471520070,12,Group E,Group D,Group A (Gr. 12),Group C,Group A (Gr. 12),Group A (Gr. 12),Group E,Group B,Group F,Group B,Group C,Group A (Gr. 12)
07/03/2023 14:20:45,steven@gmail.com,Steven Leonard,177079446,12,Group F,Group E,Group C,Group B,Group C,Group C,Group A (Gr. 12),Group E,Group B,Group F,Group C,Group E
07/03/2023 14:20:45,patricia@gmail.com,Patricia Deason,562877779,12,Group D,Group B,Group C,Group E,Group B,Group B,Group D,Group F,Group B,Group C,Group D,Group A (Gr. 12)
07/03/2023 14:20:45,otto@gmail.com,Otto Nolden,990650372,12,Group F,Group C,Group A (Gr. 12),Group E,Group D,Group D,Group A (Gr. 12),Group C,Group C,Group A (Gr. 12),Group D,Group F
07/03/2023 14:20:45,amanda@gmail.com,Amanda Parker,933428964,12,Group E,Group D,Group C,Group F,Group D,Group D,Group F,Group C,Group D,Group A (Gr. 12),Group C,Group F
07/03/2023 14:20:45,margaret@gmail.com,Margaret Dubie,586542107,12,Group F,Group C,Group A (Gr. 12),Group E,Group D,Group D,Group A (Gr. 12),Group E,Group B,Group E,Group F,Group A (Gr. 12)
07/03/2023 14:20:45,amanda@gmail.com,Amanda Sosebee,470552223,12,Group A (Gr. 12),Group B,Group F,Group D,Group F,Group F,Group D,Group A (Gr. 12),Group D,Group A (Gr. 12),Group B,Group F
07/03/2023 14:20:45,maria@gmail.com,Maria Hasas,700558331,12,Group E,Group A (Gr. 12),Group F,Group D,Group F,Group F,Group B,Group E,Group B,Group A (Gr. 12),Group E,Group C
07/03/2023 14:20:45,janice@gmail.com,Janice Lane,899715683,12,Group D,Group B,Group C,Group A (Gr. 12),Group B,Group B,Group A (Gr. 12),Group D,Group A (Gr. 12),Group B,Group E,Group D
07/03/2023 14:20:45,charles@gmail.com,Charles Bakley,144012284,12,Group D,Group A (Gr. 12),Group F,Group C,Group B,Group B,Group F,Group C,Group F,Group D,Group C,Group B
07/03/2023 14:20:45,william@gmail.com,William Seaman,878523510,12,Group E,Group F,Group D,Group B,Group B,Group B,Group D,Group F,Group E,Group F,Group C,Group B
07/03/2023 14:20:45,john@gmail.com,John Gade,472404596,12,Group C,Group B,Group D,Group A (Gr. 12),Group F,Group F,Group D,Group B,Group B,Group E,Group D,Group F
07/03/2023 14:20:45,fernando@gmail.com,Fernando Wight,884634256,12,Group D,Group E,Group B,Group A (Gr. 12),Group C,Group C,Group A (Gr. 12),Group F,Group A (Gr. 12),Group B,Group D,Group E
07/03/2023 14:20:45,terri@gmail.com,Terri Messick,350482732,12,Group D,Group C,Group E,Group F,Group B,Group B,Group E,Group C,Group F,Group C,Group D,Group B
07/03/2023 14:20:45,gerry@gmail.com,Gerry Jared,438366543,12,Group C,Group F,Group D,Group A (Gr. 12),Group B,Group B,Group C,Group F,Group D,Group F,Group A (Gr. 12),Group C
07/03/2023 14:20:45,karen@gmail.com,Karen Clines,871335337,12,Group C,Group E,Group B,Group A (Gr. 12),Group B,Group B,Group D,Group C,Group B,Group D,Group C,Group E
07/03/2023 14:20:45,connie@gmail.com,Connie Hartsell,914094410,12,Group F,Group E,Group A (Gr. 12),Group B,Group D,Group D,Group E,Group F,Group F,Group D,Group B,Group A (Gr. 12)
07/03/2023 14:20:45,john@gmail.com,John Allen,105534723,12,Group F,Group A (Gr. 12),Group D,Group E,Group F,Group F,Group B,Group C,Group C,Group E,Group F,Group D
07/03/2023 14:20:45,eric@gmail.com,Eric Lacasse,906691550,12,Group C,Group E,Group A (Gr. 12),Group D,Group F,Group F,Group D,Group B,Group E,Group C,Group F,Group D
07/03/2023 14:20:45,john@gmail.com,John Herron,706568510,12,Group D,Group F,Group E,Group C,Group A (Gr. 12),Group A (Gr. 12),Group B,Group F,Group F,Group C,Group B,Group D
07/03/2023 14:20:45,michael@gmail.com,Michael Laws,792992632,12,Group E,Group F,Group A (Gr. 12),Group D,Group D,Group D,Group E,Group C,Group F,Group C,Group B,Group E
07/03/2023 14:20:45,sylvia@gmail.com,Sylvia Harris,722670786,12,Group B,Group F,Group A (Gr. 12),Group E,Group F,Group F,Group C,Group A (Gr. 12),Group B,Group C,Group D,Group E
07/03/2023 14:20:45,cynthia@gmail.com,Cynthia Andino,549308246,12,Group F,Group B,Group D,Group E,Group E,Group E,Group B,Group D,Group C,Group B,Group A (Gr. 12),Group E
07/03/2023 14:20:45,joyce@gmail.com,Joyce Bianchi,320755314,12,Group C,Group E,Group B,Group A (Gr. 12),Group A (Gr. 12),Group A (Gr. 12),Group C,Group B,Group A (Gr. 12),Group C,Group D,Group F
07/03/2023 14:20:45,joan@gmail.com,Joan Grand,719478423,12,Group C,Group A (Gr. 12),Group F,Group D,Group A (Gr. 12),Group A (Gr. 12),Group B,Group D,Group D,Group E,Group C,Group B
07/03/2023 14:20:45,james@gmail.com,James Waldron,557670636,12,Group E,Group A (Gr. 12),Group F,Group B,Group C,Group C,Group E,Group F,Group F,Group E,Group A (Gr. 12),Group B
07/03/2023 14:20:45,joan@gmail.com,Joan Cross,329477777,12,Group D,Group A (Gr. 12),Group C,Group F,Group C,Group C,Group D,Group A (Gr. 12),Group D,Group A (Gr. 12),Group F,Group E
07/03/2023 14:20:45,maria@gmail.com,Maria Grimaldo,870233189,12,Group F,Group A (Gr. 12),Group E,Group B,Group E,Group E,Group B,Group F,Group F,Group C,Group A (Gr. 12),Group B
07/03/2023 14:20:45,james@gmail.com,James Mckeever,640622103,12,Group C,Group A (Gr. 12),Group B,Group E,Group D,Group D,Group B,Group C,Group D,Group E,Group C,Group F
07/03/2023 14:20:45,kimberly@gmail.com,Kimberly Maroun,911663775,12,Group E,Group C,Group D,Group F,Group F,Group F,Group D,Group C,Group F,Group D,Group C,Group E
07/03/2023 14:20:45,rebeca@gmail.com,Rebeca Cabrera,414926538,12,Group E,Group C,Group D,Group A (Gr. 12),Group F,Group F,Group D,Group A (Gr. 12),Group A (Gr. 12),Group B,Group F,Group C
07/03/2023 14:20:45,sandra@gmail.com,Sandra Ramirez,601159454,12,Group F,Group E,Group B,Group A (Gr. 12),Group E,Group E,Group D,Group B,Group A (Gr. 12),Group E,Group D,Group F
07/03/2023 14:20:45,marcus@gmail.com,Marcus Hannahs,934397191,12,Group C,Group D,Group F,Group B,Group E,Group E,Group F,Group D,Group D,Group A (Gr. 12),Group E,Group C
07/03/2023 14:20:45,stella@gmail.com,Stella Mattingly,364067610,12,Group D,Group B,Group F,Group C,Group D,Group D,Group A (Gr. 12),Group C,Group E,Group A (Gr. 12),Group B,Group C
07/03/2023 14:20:45,willie@gmail.com,Willie Loveless,744938218,12,Group C,Group A (Gr. 12),Group D,Group B,Group C,Group C,Group F,Group D,Group E,Group A (Gr. 12),Group F,Group C
07/03/2023 14:20:45,robert@gmail.com,Robert Hubbard,576909278,12,Group B,Group C,Group D,Group A (Gr. 12),Group F,Group F,Group C,Group E,Group D,Group B,Group A (Gr. 12),Group E
07/03/2023 14:20:45,lashanda@gmail.com,Lashanda Jones,800825565,12,Group D,Group A (Gr. 12),Group B,Group C,Group B,Group B,Group E,Group D,Group F,Group C,Group B,Group E
07/03/2023 14:20:45,elizabeth@gmail.com,Elizabeth Barr,701874243,12,Group A (Gr. 12),Group E,Group F,Group C,Group D,Group D,Group F,Group C,Group A (Gr. 12),Group F,Group B,Group D
07/03/2023 14:20:45,stacy@gmail.com,Stacy Cuomo,789718770,12,Group D,Group B,Group E,Group F,Group D,Group D,Group F,Group A (Gr. 12),Group B,Group E,Group C,Group A (Gr. 12)
07/03/2023 14:20:45,charles@gmail.com,Charles Moore,479126519,12,Group F,Group C,Group D,Group A (Gr. 12),Group D,Group D,Group E,Group B,Group A (Gr. 12),Group E,Group F,Group B
07/03/2023 14:20:45,maggie@gmail.com,Maggie Williams,160151332,12,Group F,Group D,Group A (Gr. 12),Group B,Group F,Group F,Group B,Group C,Group B,Group E,Group C,Group D
07/03/2023 14:20:45,michelle@gmail.com,Michelle Barker,390301440,12,Group E,Group A (Gr. 12),Group C,Group B,Group C,Group C,Group F,Group A (Gr. 12),Group A (Gr. 12),Group E,Group D,Group B
07/03/2023 14:20:45,nicole@gmail.com,Nicole Mullins,607400694,12,Group A (Gr. 12),Group C,Group F,Group E,Group F,Group F,Group B,Group E,Group B,Group D,Group C,Group F
07/03/2023 14:20:45,kelly@gmail.com,Kelly Sanzo,147538489,12,Group D,Group B,Group E,Group C,Group B,Group B,Group F,Group E,Group A (Gr. 12),Group C,Group B,Group F
07/03/2023 14:20:45,della@gmail.com,Della Green,805888374,12,Group D,Group A (Gr. 12),Group F,Group E,Group E,Group E,Group B,Group D,Group B,Group F,Group E,Group A (Gr. 12)
07/03/2023 14:20:45,nora@gmail.com,Nora Everett,109108920,12,Group A (Gr. 12),Group B,Group F,Group E,Group B,Group B,Group F,Group D,Group F,Group A (Gr. 12),Group C,Group E
07/03/2023 14:20:45,henry@gmail.com,Henry Reid,795932364,12,Group D,Group A (Gr. 12),Group C,Group B,Group F,Group F,Group E,Group C,Group F,Group A (Gr. 12),Group C,Group E
07/03/2023 14:20:45,christine@gmail.com,Christine Lawley,963816291,12,Group C,Group F,Group B,Group E,Group C,Group C,Group F,Group A (Gr. 12),Group A (Gr. 12),Group E,Group B,Group D
07/03/2023 14:20:45,marleen@gmail.com,Marleen Prickett,605276517,12,Group A (Gr. 12),Group F,Group D,Group B,Group D,Group D,Group F,Group E,Group E,Group F,Group C,Group A (Gr. 12)
07/03/2023 14:20:45,gary@gmail.com,Gary Young,176482282,12,Group B,Group E,Group D,Group F,Group D,Group D,Group B,Group C,Group F,Group E,Group A (Gr. 12),Group D
07/03/2023 14:20:45,peggy@gmail.com,Peggy Dickerson,858710042,12,Group C,Group E,Group A (Gr. 12),Group B,Group C,Group C,Group F,Group E,Group D,Group F,Group B,Group C
07/03/2023 14:20:45,jasmin@gmail.com,Jasmin Rice,386659750,12,Group B,Group E,Group D,Group C,Group B,Group B,Group C,Group F,Group C,Group F,Group E,Group A (Gr. 12)
07/03/2023 14:20:45,beverly@gmail.com,Beverly Barry,902617725,12,Group D,Group F,Group C,Group E,Group F,Group F,Group A (Gr. 12),Group C,Group E,Group C,Group F,Group B
07/03/2023 14:20:45,glinda@gmail.com,Glinda Conover,321082405,12,Group C,Group B,Group E,Group F,Group D,Group D,Group E,Group A (Gr. 12),Group E,Group D,Group A (Gr. 12),Group F
07/03/2023 14:20:45,alma@gmail.com,Alma Ardito,448526077,12,Group C,Group E,Group B,Group A (Gr. 12),Group E,Group E,Group D,Group B,Group F,Group B,Group A (Gr. 12),Group E
07/03/2023 14:20:45,ira@gmail.com,Ira Crider,197278648,12,Group D,Group C,Group A (Gr. 12),Group E,Group D,Group D,Group C,Group E,Group D,Group C,Group F,Group A (Gr. 12)
07/03/2023 14:20:45,lillie@gmail.com,Lillie Mcroy,971021486,12,Group E,Group A (Gr. 12),Group F,Group D,Group C,Group C,Group D,Group F,Group E,Group F,Group D,Group C
07/03/2023 14:20:45,carol@gmail.com,Carol Picciano,261767385,12,Group E,Group B,Group F,Group C,Group D,Group D,Group C,Group F,Group F,Group B,Group D,Group E
07/03/2023 14:20:45,alfred@gmail.com,Alfred Jones,292245491,12,Group E,Group D,Group B,Group C,Group A (Gr. 12),Group A (Gr. 12),Group C,Group F,Group B,Group A (Gr. 12),Group F,Group C
07/03/2023 14:20:45,gregory@gmail.com,Gregory Wittenberg,287890030,12,Group A (Gr. 12),Group F,Group D,Group E,Group F,Group F,Group E,Group C,Group A (Gr. 12),Group F,Group C,Group B
07/03/2023 14:20:45,carlos@gmail.com,Carlos Emerson,244840428,12,Group D,Group B,Group C,Group F,Group E,Group E,Group B,Group D,Group F,Group A (Gr. 12),Group B,Group E
07/03/2023 14:20:45,ashley@gmail.com,Ashley Nguyen,113045875,12,Group D,Group F,Group A (Gr. 12),Group C,Group A (Gr. 12),Group A (Gr. 12),Group E,Group F,Group D,Group F,Group E,Group C
07/03/2023 14:20:45,irma@gmail.com,Irma Butler,298534384,12,Group D,Group B,Group C,Group E,Group F,Group F,Group D,Group B,Group A (Gr. 12),Group D,Group F,Group B
07/03/2023 14:20:45,sandra@gmail.com,Sandra Smith,336234127,12,Group E,Group A (Gr. 12),Group F,Group C,Group F,Group F,Group D,Group B,Group F,Group C,Group B,Group D
07/03/2023 14:20:45,paul@gmail.com,Paul Stevenson,338520428,12,Group A (Gr. 12),Group D,Group E,Group B,Group D,Group D,Group E,Group C,Group C,Group D,Group E,Group F
07/03/2023 14:20:45,katherine@gmail.com,Katherine Miller,699203275,12,Group B,Group C,Group F,Group E,Group C,Group C,Group E,Group F,Group A (Gr. 12),Group D,Group E,Group C
07/03/2023 14:20:45,anthony@gmail.com,Anthony Smith,343816539,12,Group C,Group F,Group A (Gr. 12),Group B,Group A (Gr. 12),Group A (Gr. 12),Group B,Group C,Group F,Group E,Group D,Group A (Gr. 12)
07/03/2023 14:20:45,lynda@gmail.com,Lynda Coria,448820357,12,Group D,Group A (Gr. 12),Group B,Group F,Group B,Group B,Group A (Gr. 12),Group E,Group A (Gr. 12),Group F,Group D,Group E
07/03/2023 14:20:45,stephen@gmail.com,Stephen Moffett,630705798,12,Group A (Gr. 12),Group B,Group F,Group C,Group C,Group C,Group E,Group A (Gr. 12),Group E,Group D,Group F,Group C
07/03/2023 14:20:45,paul@gmail.com,Paul Wycoff,821737178,12,Group D,Group F,Group E,Group A (Gr. 12),Group E,Group E,Group F,Group C,Group D,Group F,Group B,Group A (Gr. 12)
07/03/2023 14:20:45,betty@gmail.com,Betty Stensrud,280397692,12,Group C,Group F,Group E,Group D,Group E,Group E,Group A (Gr. 12),Group F,Group E,Group B,Group D,Group A (Gr. 12)
07/03/2023 14:20:45,eric@gmail.com,Eric Martinez,258848683,12,Group E,Group D,Group C,Group A (Gr. 12),Group E,Group E,Group F,Group D,Group A (Gr. 12),Group D,Group B,Group C
07/03/2023 14:20:45,greg@gmail.com,Greg Orms,507144685,12,Group A (Gr. 12),Group C,Group F,Group D,Group B,Group B,Group E,Group D,Group F,Group E,Group C,Group B
07/03/2023 14:20:45,alice@gmail.com,Alice Warner,475425117,12,Group B,Group A (Gr. 12),Group C,Group D,Group C,Group C,Group F,Group A (Gr. 12),Group B,Group E,Group D,Group A (Gr. 12)
07/03/2023 14:20:45,edna@gmail.com,Edna Dunn,895904828,12,Group B,Group D,Group A (Gr. 12),Group E,Group E,Group E,Group F,Group B,Group E,Group B,Group F,Group A (Gr. 12)
07/03/2023 14:20:45,charles@gmail.com,Charles Hollister,394373290,12,Group A (Gr. 12),Group E,Group F,Group D,Group C,Group C,Group E,Group A (Gr. 12),Group D,Group E,Group F,Group A (Gr. 12)
07/03/2023 14:20:45,brian@gmail.com,Brian Mays,977528767,12,Group C,Group D,Group F,Group A (Gr. 12),Group C,Group C,Group F,Group E,Group E,Group D,Group A (Gr. 12),Group C
07/03/2023 14:20:45,kimberly@gmail.com,Kimberly Thomas,486877433,12,Group C,Group A (Gr. 12),Group D,Group B,Group D,Group D,Group E,Group F,Group A (Gr. 12),Group F,Group B,Group D
07/03/2023 14:20:45,yer@gmail.com,Yer Sharp,625528759,12,Group C,Group E,Group A (Gr. 12),Group F,Group F,Group F,Group D,Group B,Group A (Gr. 12),Group F,Group E,Group C
07/03/2023 14:20:45,juan@gmail.com,Juan Trombetta,819486881,12,Group C,Group A (Gr. 12),Group D,Group E,Group F,Group F,Group E,Group C,Group D,Group C,Group E,Group B
07/03/2023 14:20:45,joseph@gmail.com,Joseph Gross,404070913,12,Group A (Gr. 12),Group C,Group D,Group B,Group F,Group F,Group E,Group D,Group B,Group D,Group F,Group A (Gr. 12)
07/03/2023 14:20:45,stephen@gmail.com,Stephen Weisman,669483119,12,Group E,Group C,Group D,Group B,Group B,Group B,Group C,Group F,Group A (Gr. 12),Group E,Group C,Group B
07/03/2023 14:20:45,richard@gmail.com,Richard Snyder,997659362,12,Group B,Group F,Group D,Group E,Group D,Group D,Group C,Group E,Group C,Group B,Group A (Gr. 12),Group F
07/03/2023 14:20:45,jon@gmail.com,Jon Dennis,474710518,12,Group E,Group F,Group D,Group B,Group A (Gr. 12),Group A (Gr. 12),Group E,Group D,Group E,Group D,Group F,Group A (Gr. 12)
07/03/2023 14:20:45,michael@gmail.com,Michael Rodriguez,424513891,12,Group C,Group B,Group D,Group A (Gr. 12),Group C,Group C,Group A (Gr. 12),Group B,Group F,Group A (Gr. 12),Group D,Group C
07/03/2023 14:20:45,arnulfo@gmail.com,Arnulfo Buckley,472294290,12,Group E,Group F,Group C,Group A (Gr. 12),Group F,Group F,Group E,Group B,Group F,Group E,Group C,Group B
07/03/2023 14:20:45,paulette@gmail.com,Paulette Vildosola,309052696,12,Group B,Group F,Group D,Group E,Group F,Group F,Group B,Group A (Gr. 12),Group C,Group A (Gr. 12),Group E,Group F
07/03/2023 14:20:45,ann@gmail.com,Ann Williams,776479849,12,Group A (Gr. 12),Group D,Group E,Group C,Group C,Group C,Group A (Gr. 12),Group B,Group B,Group D,Group A (Gr. 12),Group F
07/03/2023 14:20:45,david@gmail.com,David Taylor,958175799,12,Group E,Group F,Group B,Group A (Gr. 12),Group D,Group D,Group E,Group A (Gr. 12),Group D,Group E,Group A (Gr. 12),Group C
07/03/2023 14:20:45,christopher@gmail.com,Christopher Halsey,476098374,12,Group A (Gr. 12),Group C,Group E,Group F,Group D,Group D,Group C,Group A (Gr. 12),Group F,Group C,Group B,Group E
